,Fecha,Strike,volat impli
20,16/09/2022,9200.0,18.798828125
0,16/12/2022,7200.0,24.63531494140625
1,16/12/2022,7300.0,24.1851806640625
2,16/12/2022,7400.0,23.78082275390625
3,16/12/2022,7500.0,23.30780029296875
4,16/12/2022,7600.0,22.81951904296875
5,16/12/2022,7700.0,22.3541259765625
6,16/12/2022,7800.0,21.85821533203125
7,16/12/2022,7900.0,21.3623046875
8,16/12/2022,8000.0,21.9573974609375
9,16/12/2022,8100.0,20.7672119140625
10,16/12/2022,8200.0,20.60699462890625
11,16/12/2022,8300.0,20.42388916015625
12,16/12/2022,8400.0,20.229339599609375
13,16/12/2022,8500.0,20.0653076171875
14,16/12/2022,8600.0,19.88983154296875
15,16/12/2022,8700.0,19.6533203125
16,16/12/2022,8800.0,19.46258544921875
17,16/12/2022,8900.0,19.27947998046875
18,16/12/2022,9000.0,19.05059814453125
19,16/12/2022,9100.0,18.83697509765625
20,16/12/2022,9600.0,17.76123046875
0,17/03/2023,7200.0,23.590087890625
1,17/03/2023,7300.0,23.159027099609375
2,17/03/2023,7400.0,22.735595703125
3,17/03/2023,7500.0,22.312164306640625
4,17/03/2023,7600.0,21.88873291015625
5,17/03/2023,7700.0,21.46148681640625
6,17/03/2023,7800.0,20.9808349609375
7,17/03/2023,7900.0,20.526885986328125
8,17/03/2023,8000.0,21.88873291015625
9,17/03/2023,8100.0,20.2789306640625
10,17/03/2023,8200.0,20.1873779296875
11,17/03/2023,8300.0,20.101547241210938
12,17/03/2023,8400.0,20.02716064453125
13,17/03/2023,8500.0,19.924163818359375
14,17/03/2023,8600.0,19.802093505859375
15,17/03/2023,8700.0,19.69146728515625
16,17/03/2023,8800.0,19.565582275390625
17,17/03/2023,8900.0,19.458770751953125
18,17/03/2023,9000.0,19.298553466796875
19,17/03/2023,9100.0,19.168853759765625
0,16/06/2023,7200.0,21.137237548828125
1,16/06/2023,7300.0,20.809173583984375
2,16/06/2023,7400.0,20.45440673828125
3,16/06/2023,7500.0,20.13397216796875
4,16/06/2023,7600.0,19.779205322265625
5,16/06/2023,7700.0,19.388198852539062
6,16/06/2023,7800.0,19.023895263671875
7,16/06/2023,7900.0,19.033432006835938
8,16/06/2023,8000.0,22.2625732421875
9,16/06/2023,8100.0,19.052505493164062
10,16/06/2023,8200.0,19.09637451171875
11,16/06/2023,8300.0,19.123077392578125
12,16/06/2023,8400.0,19.10400390625
13,16/06/2023,8500.0,19.10400390625
14,16/06/2023,8600.0,19.09637451171875
15,16/06/2023,8700.0,19.08111572265625
16,16/06/2023,8800.0,19.0582275390625
17,16/06/2023,8900.0,18.9971923828125
18,16/06/2023,9000.0,18.97430419921875
19,16/06/2023,9100.0,18.917083740234375
0,15/09/2023,7200.0,19.689559936523438
1,15/09/2023,7300.0,19.435882568359375
2,15/09/2023,7400.0,19.184112548828125
3,15/09/2023,7500.0,18.9056396484375
4,15/09/2023,7600.0,18.594741821289062
5,15/09/2023,7700.0,18.283843994140625
6,15/09/2023,7800.0,18.230438232421875
7,15/09/2023,7900.0,19.4549560546875
8,15/09/2023,8000.0,22.373199462890625
9,15/09/2023,8100.0,18.558502197265625
10,15/09/2023,8200.0,18.62335205078125
11,15/09/2023,8300.0,18.678665161132812
12,15/09/2023,8400.0,18.726348876953125
13,15/09/2023,8500.0,18.772125244140625
14,15/09/2023,8600.0,18.8140869140625
15,15/09/2023,8700.0,18.825531005859375
16,15/09/2023,8800.0,18.840789794921875
17,15/09/2023,8900.0,18.85986328125
18,15/09/2023,9000.0,18.856048583984375
19,15/09/2023,9100.0,18.827438354492188
0,15/12/2023,7200.0,19.5159912109375
1,15/12/2023,7300.0,19.29473876953125
2,15/12/2023,7400.0,19.077301025390625
3,15/12/2023,7500.0,18.810272216796875
4,15/12/2023,7600.0,18.518447875976562
5,15/12/2023,7700.0,18.337249755859375
6,15/12/2023,7800.0,18.50128173828125
7,15/12/2023,7900.0,20.166397094726562
8,15/12/2023,8000.0,22.863388061523438
9,15/12/2023,8100.0,18.8751220703125
10,15/12/2023,8200.0,18.980026245117188
11,15/12/2023,8300.0,19.0582275390625
12,15/12/2023,8400.0,19.134521484375
13,15/12/2023,8500.0,19.18792724609375
14,15/12/2023,8600.0,19.245147705078125
0,15/03/2024,7200.0,19.30999755859375
1,15/03/2024,7300.0,19.041061401367188
2,15/03/2024,7400.0,18.7835693359375
3,15/03/2024,7500.0,18.5089111328125
4,15/03/2024,7600.0,18.192291259765625
5,15/03/2024,7700.0,18.228530883789062
6,15/03/2024,7800.0,18.40972900390625
7,15/03/2024,7900.0,20.153045654296875
8,15/03/2024,8000.0,22.686004638671875
9,15/03/2024,8100.0,18.815994262695312
10,15/03/2024,8200.0,18.909454345703125
11,15/03/2024,8300.0,19.00482177734375
12,15/03/2024,8400.0,19.100189208984375
13,15/03/2024,8500.0,19.1802978515625
14,15/03/2024,8600.0,19.2413330078125
0,21/06/2024,7200.0,18.220901489257812
1,21/06/2024,7300.0,17.9901123046875
2,21/06/2024,7400.0,17.719268798828125
3,21/06/2024,7500.0,17.43316650390625
4,21/06/2024,7600.0,17.604827880859375
5,21/06/2024,7700.0,17.835617065429688
6,21/06/2024,7800.0,18.239974975585938
7,21/06/2024,7900.0,20.685195922851562
8,21/06/2024,8000.0,23.075103759765625
9,21/06/2024,8100.0,18.54705810546875
10,21/06/2024,8200.0,18.718719482421875
11,21/06/2024,8300.0,18.848419189453125
12,21/06/2024,8400.0,18.962860107421875
13,21/06/2024,8500.0,19.062042236328125
14,21/06/2024,8600.0,19.168853759765625
0,20/12/2024,7100.0,17.29583740234375
1,20/12/2024,7200.0,17.078399658203125
2,20/12/2024,7300.0,16.851425170898438
3,20/12/2024,7400.0,16.765594482421875
4,20/12/2024,7500.0,17.068862915039062
5,20/12/2024,7600.0,17.337799072265625
6,20/12/2024,7700.0,17.581939697265625
7,20/12/2024,7800.0,18.817901611328125
8,20/12/2024,7900.0,21.026611328125
9,20/12/2024,8000.0,23.252487182617188
10,20/12/2024,8100.0,18.396377563476562
11,20/12/2024,8200.0,18.56231689453125
12,20/12/2024,8300.0,18.71490478515625
13,20/12/2024,8400.0,18.8751220703125
14,20/12/2024,8500.0,19.006729125976562
15,20/12/2024,8600.0,19.147872924804688
0,20/06/2025,7200.0,15.401840209960938
1,20/06/2025,7300.0,15.76995849609375
2,20/06/2025,7400.0,16.099929809570312
3,20/06/2025,7500.0,16.416549682617188
4,20/06/2025,7600.0,16.706466674804688
5,20/06/2025,7700.0,17.366409301757812
6,20/06/2025,7800.0,19.487380981445312
7,20/06/2025,7900.0,21.5606689453125
8,20/06/2025,8000.0,23.601531982421875
9,20/06/2025,8100.0,17.847061157226562
10,20/06/2025,8200.0,18.030166625976562
11,20/06/2025,8300.0,18.2037353515625
12,20/06/2025,8400.0,18.367767333984375
13,20/06/2025,8500.0,18.522262573242188
14,20/06/2025,8600.0,18.671035766601562
